tên hồ,Thời điểm,htl,dbt,hc,Qve,Tqx,Qxt,Qxm,Ncxs,Ncxm
Hòa Bình,09/03 19:00,103.14,117,80,540.0,1362.0,0,1362.0,0,0
Thác Bà,09/03 23:00,52.22,58,46,,302.83,0,302.83,0,0
Bản Chát,10/03 23:00,468.71,475,431,8.7,242.9,0,242.9,0,0
Huội Quảng,10/03 23:00,368.31,370,368,247.1,275.6,0,275.6,0,0
Sơn La,10/03 23:00,208.07,215,175,827.0,549.0,0,549.0,0,0
Hòa Bình,10/03 19:00,103.32,117,80,922.0,734.0,0,734.0,0,0
Thác Bà,10/03 23:00,52.14,58,46,,303.87,0,303.87,0,0
Bản Chát,11/03 23:00,468.49,475,431,13.5,255.1,0,255.1,0,0
Huội Quảng,11/03 23:00,368.56,370,368,229.2,133.9,0,133.9,0,0
Sơn La,11/03 23:00,207.86,215,175,393.0,865.0,0,865.0,0,0
Hòa Bình,11/03 19:00,103.39,117,80,532.0,849.0,0,849.0,0,0
Thác Bà,11/03 23:00,52.1,58,46,,143.78,0,143.78,0,0
Bản Chát,12/03 23:00,468.21,475,431,14.4,256.1,0,256.1,0,0
Huội Quảng,12/03 23:00,368.41,370,368,261.8,324.1,0,324.1,0,0
Sơn La,12/03 23:00,207.69,215,175,1345.0,623.0,0,623.0,0,0
Hòa Bình,12/03 19:00,103.36,117,80,818.0,967.0,0,967.0,0,0
Thác Bà,12/03 23:00,52.04,58,46,,304.91,0,304.91,0,0
Bản Chát,13/03 23:00,467.88,475,431,13.7,256.9,0,256.9,0,0
Huội Quảng,13/03 23:00,368.72,370,368,267.2,228.1,0,228.1,0,0
Sơn La,13/03 23:00,207.51,215,175,215.0,298.0,0,298.0,0,0
Hòa Bình,13/03 19:00,103.47,117,80,865.0,845.0,0,845.0,0,0
Thác Bà,13/03 23:00,52.0,58,46,,148.19,0,148.19,0,0
Bản Chát,14/03 23:00,467.64,475,431,7.0,18.7,0,18.7,0,0
Huội Quảng,14/03 23:00,368.63,370,368,69.9,42.1,0,42.1,0,0
Sơn La,14/03 23:00,207.43,215,175,409.0,187.0,0,187.0,0,0
Hòa Bình,14/03 19:00,103.44,117,80,462.0,779.0,0,779.0,0,0
Thác Bà,14/03 23:00,52.0,58,46,,148.32,0,148.32,0,0
Bản Chát,15/03 23:00,467.28,475,431,7.0,204.6,0,204.6,0,0
Huội Quảng,15/03 23:00,368.66,370,368,246.3,308.5,0,308.5,0,0
Sơn La,15/03 23:00,207.27,215,175,915.0,332.0,0,332.0,0,0
Hòa Bình,15/03 19:00,103.33,117,80,705.0,1190.0,0,1190.0,0,0
Thác Bà,15/03 23:00,51.95,58,46,,144.61,0,144.61,0,0
Bản Chát,16/03 23:00,466.87,475,431,20.8,259.9,0,259.9,0,0
Huội Quảng,16/03 23:00,368.06,370,368,275.4,281.3,0,281.3,0,0
Sơn La,16/03 23:00,207.05,215,175,1219.0,719.0,0,719.0,0,0
Hòa Bình,16/03 19:00,103.31,117,80,928.0,993.0,0,993.0,0,0
Thác Bà,16/03 23:00,51.89,58,46,,307.24,0,307.24,0,0
Bản Chát,17/03 23:00,466.58,475,431,14.5,260.8,0,260.8,0,0
Huội Quảng,17/03 23:00,368.18,370,368,257.5,308.5,0,308.5,0,0
Sơn La,17/03 23:00,206.86,215,175,542.0,959.0,0,959.0,0,0
Hòa Bình,17/03 19:00,103.16,117,80,119.0,1362.0,0,1362.0,0,0
Thác Bà,17/03 23:00,51.83,58,46,,150.02,0,150.02,0,0
Bản Chát,18/03 23:00,466.17,475,431,17.2,262.0,0,262.0,0,0
Huội Quảng,18/03 23:00,368.19,370,368,262.7,336.3,0,336.3,0,0
Sơn La,18/03 23:00,206.66,215,175,941.0,997.0,0,997.0,0,0
Hòa Bình,18/03 19:00,103.22,117,80,580.0,1001.0,0,1001.0,0,0
Thác Bà,18/03 23:00,51.75,58,46,,88.54,0,88.54,0,0
Bản Chát,19/03 23:00,465.74,475,431,16.4,263.4,0,263.4,0,0
Huội Quảng,19/03 23:00,368.84,370,368,277.3,362.0,0,362.0,0,0
Sơn La,19/03 23:00,206.38,215,175,932.0,1015.0,0,1015.0,0,0
Hòa Bình,19/03 19:00,103.45,117,80,949.0,929.0,0,929.0,0,0
Thác Bà,19/03 23:00,51.67,58,46,,147.42,0,147.42,0,0
Bản Chát,20/03 23:00,465.3,475,431,10.9,264.8,0,264.8,0,0
Huội Quảng,20/03 23:00,369.19,370,368,286.0,360.3,0,360.3,0,0
Sơn La,20/03 23:00,206.18,215,175,844.0,1261.0,0,1261.0,0,0
Hòa Bình,20/03 19:00,103.58,117,80,993.0,805.0,0,805.0,0,0
Thác Bà,20/03 23:00,51.6,58,46,,310.99,0,310.99,0,0
Bản Chát,21/03 23:00,464.9,475,431,20.4,241.9,0,241.9,0,0
Huội Quảng,21/03 23:00,368.73,370,368,276.8,305.3,0,305.3,0,0
Sơn La,21/03 23:00,206.04,215,175,1286.0,453.0,0,453.0,0,0
Hòa Bình,21/03 19:00,103.78,117,80,459.0,271.0,0,271.0,0,0
Thác Bà,21/03 23:00,51.57,58,46,,0.0,0,0.0,0,0
Bản Chát,22/03 23:00,464.48,475,431,20.6,262.5,0,262.5,0,0
Huội Quảng,22/03 23:00,369.09,370,368,297.0,360.0,0,360.0,0,0
Sơn La,22/03 23:00,205.98,215,175,1421.0,643.0,0,643.0,0,0
Hòa Bình,22/03 19:00,103.85,117,80,329.0,982.0,0,982.0,0,0
Thác Bà,22/03 23:00,51.53,58,46,,186.13,0,186.13,0,0
Bản Chát,23/03 23:00,464.07,475,431,15.2,263.8,0,263.8,0,0
Huội Quảng,23/03 23:00,369.69,370,368,299.5,316.9,0,316.9,0,0
Sơn La,23/03 20:00,205.83,215,175,1508.0,1147.0,0,1147.0,0,0
Hòa Bình,23/03 19:00,104.02,117,80,944.0,754.0,0,754.0,0,0
Thác Bà,23/03 23:00,51.5,58,46,,120.98,0,120.98,0,0
Bản Chát,24/03 23:00,463.62,475,431,8.8,265.3,0,265.3,0,0
Huội Quảng,24/03 23:00,369.36,370,368,284.7,359.1,0,359.1,0,0
Sơn La,24/03 22:00,205.74,215,175,1480.0,1786.0,0,1786.0,0,0
Hòa Bình,24/03 19:00,104.1,117,80,1532.0,1088.0,0,1088.0,0,0
Thác Bà,24/03 23:00,51.43,58,46,,0.0,0,0.0,0,0
Bản Chát,25/03 23:00,463.18,475,431,23.6,266.8,0,266.8,0,0
Huội Quảng,25/03 23:00,368.51,370,368,270.8,333.0,0,333.0,0,0
Sơn La,25/03 23:00,205.61,215,175,1470.0,914.0,0,914.0,0,0
Hòa Bình,25/03 19:00,104.21,117,80,880.0,1201.0,0,1201.0,0,0
Thác Bà,25/03 23:00,51.33,58,46,,305.6,0,305.6,0,0
Bản Chát,26/03 23:00,462.71,475,431,23.9,268.4,0,268.4,0,0
Huội Quảng,26/03 23:00,368.65,370,368,286.7,360.0,0,360.0,0,0
Sơn La,26/03 23:00,205.51,215,175,1519.0,1241.0,0,1241.0,0,0
Hòa Bình,26/03 19:00,104.33,117,80,1358.0,1508.0,0,1508.0,0,0
Thác Bà,26/03 23:00,51.24,58,46,,306.23,0,306.23,0,0
Bản Chát,27/03 23:00,462.24,475,431,23.0,267.6,0,267.6,0,0
Huội Quảng,27/03 23:00,368.46,370,368,269.9,359.9,0,359.9,0,0
Sơn La,27/03 23:00,205.21,215,175,1490.0,1573.0,0,1573.0,0,0
Hòa Bình,27/03 19:00,104.54,117,80,1966.0,1521.0,0,1521.0,0,0
Thác Bà,27/03 23:00,51.18,58,46,,307.36,0,307.36,0,0
Bản Chát,28/03 23:00,461.77,475,431,8.3,266.7,0,266.7,0,0
Huội Quảng,28/03 23:00,368.55,370,368,274.6,359.4,0,359.4,0,0
Sơn La,28/03 23:00,205.04,215,175,897.0,703.0,0,703.0,0,0
Hòa Bình,28/03 19:00,104.78,117,80,650.0,1140.0,0,1140.0,0,0
Thác Bà,28/03 23:00,51.16,58,46,,143.0,0,143.0,0,0
Bản Chát,29/03 23:00,461.28,475,431,10.0,268.4,0,268.4,0,0
Huội Quảng,29/03 23:00,368.23,370,368,274.9,359.7,0,359.7,0,0
Sơn La,29/03 23:00,204.73,215,175,1615.0,2143.0,0,2143.0,0,0
Hòa Bình,29/03 19:00,104.98,117,80,1408.0,1218.0,0,1218.0,0,0
Thác Bà,29/03 23:00,51.08,58,46,,308.77,0,308.77,0,0
Bản Chát,30/03 23:00,460.79,475,431,8.4,267.6,0,267.6,0,0
Huội Quảng,30/03 23:00,368.05,370,368,278.0,317.7,0,317.7,0,0
Sơn La,30/03 23:00,204.34,215,175,1384.0,2217.0,0,2217.0,0,0
Hòa Bình,30/03 19:00,105.42,117,80,1351.0,1160.0,0,1160.0,0,0
Thác Bà,30/03 23:00,51.03,58,46,,148.03,0,148.03,0,0
Bản Chát,31/03 23:00,460.29,475,431,13.3,269.5,0,269.5,0,0
Huội Quảng,31/03 23:00,368.3,370,368,272.6,357.4,0,357.4,0,0
Sơn La,31/03 23:00,204.12,215,175,1570.0,1459.0,0,1459.0,0,0
Hòa Bình,31/03 19:00,105.72,117,80,1537.0,1174.0,0,1174.0,0,0
Thác Bà,31/03 23:00,50.97,58,46,,146.91,0,146.91,0,0
Bản Chát,01/04 23:00,459.79,475,431,25.7,267.5,0,267.5,0,0
Huội Quảng,01/04 23:00,368.35,370,368,272.0,356.0,0,356.0,0,0
Sơn La,01/04 23:00,203.92,215,175,1422.0,1228.0,0,1228.0,0,0
Hòa Bình,01/04 19:00,106.07,117,80,1758.0,1478.0,0,1478.0,0,0
Thác Bà,01/04 23:00,50.93,58,46,,0.0,0,0.0,0,0
Bản Chát,02/04 23:00,459.28,475,431,6.6,266.7,0,266.7,0,0
Huội Quảng,02/04 23:00,368.13,370,368,282.8,356.0,0,356.0,0,0
Sơn La,02/04 23:00,203.61,215,175,1526.0,1248.0,0,1248.0,0,0
Hòa Bình,02/04 19:00,106.43,117,80,1681.0,1325.0,0,1325.0,0,0
Thác Bà,02/04 23:00,50.89,58,46,,0.0,0,0.0,0,0
Bản Chát,03/04 23:00,458.76,475,431,3.5,270.0,0,270.0,0,0
Huội Quảng,03/04 23:00,368.25,370,368,271.6,311.3,0,311.3,0,0
Sơn La,03/04 23:00,203.6,215,175,1434.0,1156.0,0,1156.0,0,0
Hòa Bình,03/04 19:00,106.76,117,80,1054.0,861.0,0,861.0,0,0
Thác Bà,03/04 23:00,50.86,58,46,,0.0,0,0.0,0,0
Bản Chát,04/04 23:00,458.26,475,431,20.7,269.3,0,269.3,0,0
Huội Quảng,04/04 23:00,368.88,370,368,253.1,326.6,0,326.6,0,0
Sơn La,04/04 23:00,203.41,215,175,1129.0,101.0,0,101.0,0,0
Hòa Bình,04/04 19:00,107.04,117,80,722.0,615.0,0,615.0,0,0
Thác Bà,04/04 23:00,50.88,58,46,,0.0,0,0.0,0,0
Bản Chát,05/04 23:00,457.8,475,431,148.0,268.5,0,268.5,0,0
Huội Quảng,05/04 23:00,368.81,370,368,302.7,353.7,0,353.7,0,0
Sơn La,05/04 23:00,203.26,215,175,725.0,169.0,0,169.0,0,0
Hòa Bình,05/04 19:00,107.01,117,80,1195.0,1088.0,0,1088.0,0,0
Thác Bà,05/04 23:00,50.87,58,46,,107.97,0,107.97,0,0
Bản Chát,06/04 23:00,457.44,475,431,65.0,267.2,0,267.2,0,0
Huội Quảng,06/04 23:00,369.82,370,368,322.0,350.8,0,350.8,0,0
Sơn La,06/04 23:00,203.17,215,175,1369.0,147.0,0,147.0,0,0
Hòa Bình,06/04 19:00,106.89,117,80,1057.0,1471.0,0,1471.0,0,0
Thác Bà,06/04 23:00,50.81,58,46,,131.31,0,131.31,0,0
Bản Chát,07/04 23:00,457.05,475,431,49.0,268.7,0,268.7,0,0
Huội Quảng,07/04 23:00,368.79,370,368,288.4,351.2,0,351.2,0,0
Sơn La,07/04 23:00,203.24,215,175,878.0,378.0,0,378.0,0,0
Hòa Bình,07/04 19:00,106.72,117,80,531.0,1031.0,0,1031.0,0,0
Thác Bà,07/04 23:00,50.75,58,46,,198.8,0,198.8,0,0
Bản Chát,08/04 23:00,456.59,475,431,16.2,265.1,0,265.1,0,0
Huội Quảng,08/04 23:00,369.17,370,368,292.7,298.8,0,298.8,0,0
Sơn La,08/04 23:00,203.18,215,175,272.0,22.0,0,22.0,0,0
Hòa Bình,08/04 19:00,106.75,117,80,575.0,902.0,0,902.0,0,0
Thác Bà,08/04 23:00,50.71,58,46,,278.24,0,278.24,0,0
Bản Chát,09/04 23:00,456.13,475,431,46.7,261.5,0,261.5,0,0
Huội Quảng,09/04 23:00,369.34,370,368,225.4,94.9,0,94.9,0,0
Sơn La,09/04 21:00,203.19,215,175,551.0,607.0,0,607.0,0,0
Hòa Bình,09/04 19:00,106.54,117,80,463.0,963.0,0,963.0,0,0
Thác Bà,09/04 23:00,50.7,58,46,,0.0,0,0.0,0,0
Bản Chát,10/04 23:00,455.64,475,431,45.8,233.3,0,233.3,0,0
Huội Quảng,10/04 23:00,369.72,370,368,268.1,331.0,0,331.0,0,0
Sơn La,10/04 23:00,203.3,215,175,436.0,0.0,0,0.0,0,0
Hòa Bình,10/04 19:00,106.34,117,80,40.0,546.0,0,546.0,0,0
Thác Bà,10/04 23:00,50.67,58,46,,0.0,0,0.0,0,0
Bản Chát,11/04 23:00,455.32,475,431,58.3,206.8,0,206.8,0,0
Huội Quảng,11/04 23:00,369.75,370,368,265.5,351.2,0,351.2,0,0
Sơn La,11/04 23:00,203.22,215,175,528.0,0.0,0,0.0,0,0
Hòa Bình,11/04 19:00,106.2,117,80,1248.0,362.0,0,362.0,0,0
Thác Bà,11/04 23:00,50.7,58,46,,0.0,0,0.0,0,0
Bản Chát,12/04 23:00,454.93,475,431,34.2,260.7,0,260.7,0,0
Huội Quảng,12/04 23:00,369.6,370,368,266.0,351.7,0,351.7,0,0
Sơn La,12/04 23:00,203.22,215,175,521.0,21.0,0,21.0,0,0
Hòa Bình,12/04 19:00,106.04,117,80,993.0,1060.0,0,1060.0,0,0
Thác Bà,12/04 23:00,50.68,58,46,,0.0,0,0.0,0,0
Bản Chát,13/04 23:00,454.44,475,431,47.0,257.2,0,257.2,0,0
Huội Quảng,13/04 23:00,369.02,370,368,273.2,253.2,0,253.2,0,0
Sơn La,13/04 23:00,203.2,215,175,1358.0,386.0,0,386.0,0,0
Hòa Bình,13/04 19:00,105.92,117,80,747.0,1071.0,0,1071.0,0,0
Thác Bà,13/04 23:00,50.62,58,46,,279.5,0,279.5,0,0
Bản Chát,14/04 23:00,453.92,475,431,27.5,259.2,0,259.2,0,0
Huội Quảng,14/04 23:00,368.54,370,368,269.8,354.6,0,354.6,0,0
Sơn La,14/04 23:00,203.19,215,175,974.0,85.0,0,85.0,0,0
Hòa Bình,14/04 19:00,105.78,117,80,1243.0,1395.0,0,1395.0,0,0
Thác Bà,14/04 23:00,50.55,58,46,,280.3,0,280.3,0,0
Bản Chát,15/04 23:00,453.38,475,431,24.4,261.4,0,261.4,0,0
Huội Quảng,15/04 23:00,368.19,370,368,271.1,355.8,0,355.8,0,0
Sơn La,15/04 23:00,203.3,215,175,1767.0,656.0,0,656.0,0,0
Hòa Bình,15/04 19:00,105.65,117,80,1512.0,1063.0,0,1063.0,0,0
Thác Bà,15/04 23:00,50.46,58,46,,281.44,0,281.44,0,0
Bản Chát,16/04 23:00,452.84,475,431,26.7,257.9,0,257.9,0,0
Huội Quảng,16/04 23:00,368.1,370,368,274.5,246.7,0,246.7,0,0
Sơn La,16/04 23:00,203.36,215,175,1277.0,610.0,0,610.0,0,0
Hòa Bình,16/04 19:00,105.43,117,80,1022.0,1603.0,0,1603.0,0,0
Thác Bà,16/04 23:00,50.34,58,46,,282.93,0,282.93,0,0
Bản Chát,17/04 23:00,452.52,475,431,74.6,259.2,0,259.2,0,0
Huội Quảng,17/04 23:00,368.86,370,368,304.5,365.5,0,365.5,0,0
Sơn La,17/04 23:00,203.44,215,175,306.0,0.0,0,0.0,0,0
Hòa Bình,17/04 19:00,105.29,117,80,343.0,753.0,0,753.0,0,0
Thác Bà,17/04 23:00,50.47,58,46,,280.99,0,280.99,0,0
Bản Chát,18/04 23:00,452.27,475,431,168.2,254.5,0,254.5,0,0
Huội Quảng,18/04 23:00,369.07,370,368,269.2,309.5,0,309.5,0,0
Sơn La,18/04 23:00,203.44,215,175,490.0,46.0,0,46.0,0,0
Hòa Bình,18/04 19:00,105.0,117,80,665.0,731.0,0,731.0,0,0
Thác Bà,18/04 23:00,50.54,58,46,,280.19,0,280.19,0,0
Bản Chát,19/04 23:00,451.9,475,431,85.8,256.0,0,256.0,0,0
Huội Quảng,19/04 23:00,368.93,370,368,264.2,326.4,0,326.4,0,0
Sơn La,19/04 23:00,203.31,215,175,1254.0,1532.0,0,1532.0,0,0
Hòa Bình,19/04 19:00,104.87,117,80,1408.0,1388.0,0,1388.0,0,0
Thác Bà,19/04 23:00,50.48,58,46,,281.21,0,281.21,0,0
Bản Chát,20/04 23:00,451.41,475,431,47.4,258.0,0,258.0,0,0
Huội Quảng,20/04 23:00,368.72,370,368,257.6,353.6,0,353.6,0,0
Sơn La,20/04 23:00,203.05,215,175,456.0,678.0,0,678.0,0,0
Hòa Bình,20/04 19:00,104.84,117,80,1484.0,1634.0,0,1634.0,0,0
Thác Bà,20/04 23:00,50.39,58,46,,282.24,0,282.24,0,0
Bản Chát,21/04 23:00,450.93,475,431,33.8,254.1,0,254.1,0,0
Huội Quảng,21/04 23:00,368.98,370,368,256.6,285.2,0,285.2,0,0
Sơn La,21/04 23:00,203.03,215,175,392.0,800.0,0,800.0,0,0
Hòa Bình,21/04 19:00,104.67,117,80,1032.0,1607.0,0,1607.0,0,0
Thác Bà,21/04 23:00,50.3,58,46,,283.38,0,283.38,0,0
Bản Chát,22/04 23:00,450.39,475,431,31.1,256.3,0,256.3,0,0
Huội Quảng,22/04 23:00,368.74,370,368,267.8,352.5,0,352.5,0,0
Sơn La,22/04 23:00,202.76,215,175,530.0,697.0,0,697.0,0,0
Hòa Bình,22/04 19:00,104.56,117,80,1679.0,1489.0,0,1489.0,0,0
Thác Bà,22/04 23:00,50.21,58,46,,284.53,0,284.53,0,0
Bản Chát,23/04 23:00,449.82,475,431,18.3,258.7,0,258.7,0,0
Huội Quảng,23/04 23:00,368.67,370,368,266.9,115.2,0,115.2,0,0
Sơn La,23/04 23:00,202.48,215,175,314.0,772.0,0,772.0,0,0
Hòa Bình,23/04 19:00,104.3,117,80,1381.0,2041.0,0,2041.0,0,0
Thác Bà,23/04 23:00,50.1,58,46,,285.67,0,285.67,0,0
Bản Chát,24/04 23:00,449.23,475,431,15.9,261.2,0,261.2,0,0
Huội Quảng,24/04 23:00,368.83,370,368,270.7,310.5,0,310.5,0,0
Sơn La,24/04 23:00,202.21,215,175,516.0,1072.0,0,1072.0,0,0
Hòa Bình,24/04 19:00,103.98,117,80,1372.0,2109.0,0,2109.0,0,0
Thác Bà,24/04 23:00,50.03,58,46,,286.58,0,286.58,0,0
Bản Chát,25/04 23:00,448.62,475,431,33.5,260.8,0,260.8,0,0
Huội Quảng,25/04 23:00,368.57,370,368,244.7,352.0,0,352.0,0,0
Sơn La,25/04 23:00,202.26,215,175,939.0,383.0,0,383.0,0,0
Hòa Bình,25/04 19:00,103.57,117,80,154.0,1565.0,0,1565.0,0,0
Thác Bà,25/04 23:00,49.95,58,46,,287.72,0,287.72,0,0
Bản Chát,26/04 23:00,448.79,475,431,266.3,260.2,0,260.2,0,0
Huội Quảng,26/04 23:00,368.65,370,368,291.5,331.2,0,331.2,0,0
Sơn La,26/04 23:00,212.15,215,175,665.0,526.0,0,526.0,0,0
Hòa Bình,26/04 19:00,103.35,117,80,1268.0,1669.0,0,1669.0,0,0
Thác Bà,26/04 23:00,49.98,58,46,,287.84,0,287.84,0,0
Bản Chát,27/04 23:00,448.43,475,431,81.0,261.6,0,261.6,0,0
Huội Quảng,27/04 23:00,368.7,370,368,299.0,351.1,0,351.1,0,0
Sơn La,27/04 23:00,202.05,215,175,1430.0,680.0,0,680.0,0,0
Hòa Bình,27/04 19:00,103.1,117,80,1920.0,2069.0,0,2069.0,0,0
Thác Bà,27/04 23:00,49.89,58,46,,288.41,0,288.41,0,0
Bản Chát,28/04 23:00,448.02,475,431,98.4,260.3,0,260.3,0,0
Huội Quảng,28/04 23:00,368.9,370,368,287.9,350.0,0,350.0,0,0
Sơn La,28/04 23:00,201.91,215,175,1228.0,422.0,0,422.0,0,0
Hòa Bình,28/04 19:00,102.94,117,80,1966.0,1529.0,0,1529.0,0,0
Thác Bà,28/04 23:00,49.84,58,46,,288.98,0,288.98,0,0
Bản Chát,29/04 23:00,447.6,475,431,126.1,262.1,0,262.1,0,0
Huội Quảng,29/04 21:00,369.63,370,368,267.6,347.9,0,347.9,0,0
Sơn La,29/04 23:00,201.83,215,175,1322.0,1600.0,0,1600.0,0,0
Hòa Bình,29/04 19:00,102.75,117,80,1458.0,2021.0,0,2021.0,0,0
Thác Bà,29/04 23:00,49.79,58,46,,289.32,0,289.32,0,0
Bản Chát,30/04 23:00,447.24,475,431,40.7,263.5,0,263.5,0,0
Huội Quảng,30/04 23:00,369.64,370,368,284.8,347.8,0,347.8,0,0
Sơn La,30/04 23:00,201.73,215,175,556.0,0.0,0,0.0,0,0
Hòa Bình,30/04 19:00,102.6,117,80,854.0,1418.0,0,1418.0,0,0
Thác Bà,30/04 23:00,49.79,58,46,,136.59,0,136.59,0,0
Bản Chát,01/05 23:00,446.74,475,431,52.8,265.9,0,265.9,0,0
Huội Quảng,01/05 23:00,369.64,370,368,272.9,347.2,0,347.2,0,0
Sơn La,01/05 23:00,201.54,215,175,474.0,863.0,0,863.0,0,0
Hòa Bình,01/05 19:00,102.14,117,80,40.0,940.0,0,940.0,0,0
Thác Bà,01/05 23:00,49.79,58,46,,0.0,0,0.0,0,0
Bản Chát,02/05 23:00,446.21,475,431,57.7,261.9,0,261.9,0,0
Huội Quảng,02/05 23:00,369.61,370,368,272.5,246.8,0,246.8,0,0
Sơn La,02/05 23:00,201.19,215,175,1685.0,963.0,0,963.0,0,0
Hòa Bình,02/05 19:00,101.52,117,80,440.0,2400.0,0,2400.0,0,0
Thác Bà,02/05 23:00,49.7,58,46,,281.42,0,281.42,0,0
Bản Chát,03/05 23:00,445.74,475,431,69.2,263.9,0,263.9,0,0
Huội Quảng,03/05 23:00,369.68,370,368,271.6,345.9,0,345.9,0,0
Sơn La,03/05 23:00,200.89,215,175,1921.0,1477.0,0,1477.0,0,0
Hòa Bình,03/05 19:00,101.09,117,80,1827.0,2385.0,0,2385.0,0,0
Thác Bà,03/05 23:00,49.5,58,46,,437.74,0,437.74,0,0
Bản Chát,04/05 23:00,445.16,475,431,32.5,266.5,0,266.5,0,0
Huội Quảng,04/05 23:00,369.4,370,368,271.7,346.0,0,346.0,0,0
Sơn La,04/05 23:00,200.66,215,175,1388.0,1277.0,0,1277.0,0,0
Hòa Bình,04/05 19:00,100.54,117,80,1129.0,2416.0,0,2416.0,0,0
Thác Bà,04/05 23:00,49.33,58,46,,420.85,0,420.85,0,0
Bản Chát,05/05 23:00,444.63,475,431,93.6,262.4,0,262.4,0,0
Huội Quảng,05/05 23:00,369.7,370,368,283.0,232.0,0,232.0,0,0
Sơn La,05/05 23:00,200.43,215,175,638.0,1277.0,0,1277.0,0,0
Hòa Bình,05/05 19:00,99.93,117,80,842.0,2439.0,0,2439.0,0,0
Thác Bà,05/05 23:00,49.33,58,46,,126.18,0,126.18,0,0
Bản Chát,06/05 23:00,444.38,475,431,107.5,263.5,0,263.5,0,0
Huội Quảng,06/05 23:00,369.76,370,368,281.0,264.6,0,264.6,0,0
Sơn La,06/05 23:00,200.05,215,175,1454.0,1343.0,0,1343.0,0,0
Hòa Bình,06/05 19:00,99.43,117,80,1387.0,2418.0,0,2418.0,0,0
Thác Bà,06/05 23:00,49.38,58,46,,126.03,0,126.03,0,0
Bản Chát,07/05 23:00,444.01,475,431,41.5,23.2,0,23.2,0,0
Huội Quảng,07/05 23:00,369.82,370,368,46.4,29.7,0,29.7,0,0
Sơn La,07/05 23:00,199.57,215,175,1600.0,1961.0,0,1961.0,0,0
Hòa Bình,07/05 19:00,99.08,117,80,1958.0,2423.0,0,2423.0,0,0
Thác Bà,07/05 23:00,49.36,58,46,,270.44,0,270.44,0,0
Bản Chát,08/05 23:00,443.91,475,431,36.1,43.2,0,43.2,0,0
Huội Quảng,08/05 23:00,369.43,370,368,142.1,250.6,0,250.6,0,0
Sơn La,08/05 23:00,199.04,215,175,660.0,1966.0,0,1966.0,0,0
Hòa Bình,08/05 19:00,98.67,117,80,2128.0,2425.0,0,2425.0,0,0
Thác Bà,08/05 23:00,49.3,58,46,,271.18,0,271.18,0,0
Bản Chát,09/05 23:00,444.03,475,431,43.8,0.0,0,0.0,0,0
Huội Quảng,09/05 23:00,369.11,370,368,5.3,0.0,0,0.0,0,0
Sơn La,09/05 23:00,198.51,215,175,1560.0,2282.0,0,2282.0,0,0
Hòa Bình,09/05 19:00,98.16,117,80,1735.0,2428.0,0,2428.0,0,0
Thác Bà,09/05 23:00,49.21,58,46,,272.45,0,272.45,0,0
Bản Chát,10/05 23:00,443.87,475,431,21.5,136.2,0,136.2,0,0
Huội Quảng,10/05 23:00,368.89,370,368,163.2,157.9,0,157.9,0,0
Sơn La,10/05 23:00,198.14,215,175,860.0,1971.0,0,1971.0,0,0
Hòa Bình,10/05 19:00,97.74,117,80,1982.0,2427.0,0,2427.0,0,0
Thác Bà,10/05 23:00,49.13,58,46,,273.29,0,273.29,0,0
Bản Chát,11/05 23:00,443.78,475,431,49.9,139.7,0,139.7,0,0
Huội Quảng,11/05 23:00,368.8,370,368,200.0,341.0,0,341.0,0,0
Sơn La,11/05 23:00,197.59,215,175,1400.0,1400.0,0,1400.0,0,0
Hòa Bình,11/05 19:00,97.5,117,80,2048.0,2416.0,0,2416.0,0,0
Thác Bà,11/05 23:00,49.03,58,46,,274.34,0,274.34,0,0
Bản Chát,12/05 23:00,443.81,475,431,42.7,0.0,0,0.0,0,0
Huội Quảng,12/05 23:00,368.24,370,368,85.9,170.0,0,170.0,0,0
Sơn La,12/05 23:00,197.18,215,175,336.0,2142.0,0,2142.0,0,0
Hòa Bình,12/05 19:00,97.03,117,80,2053.0,2420.0,0,2420.0,0,0
Thác Bà,12/05 23:00,48.99,58,46,,274.77,0,274.77,0,0
Bản Chát,13/05 23:00,443.92,475,431,67.6,0.0,0,0.0,0,0
Huội Quảng,13/05 23:00,368.19,370,368,16.6,0.0,0,0.0,0,0
Sơn La,13/05 23:00,196.64,215,175,559.0,2309.0,0,2309.0,0,0
Hòa Bình,13/05 19:00,96.46,117,80,1978.0,2413.0,0,2413.0,0,0
Thác Bà,13/05 23:00,48.97,58,46,,128.22,0,128.22,0,0
Bản Chát,14/05 23:00,444.1,475,431,69.3,0.0,0,0.0,0,0
Huội Quảng,14/05 23:00,368.27,370,368,16.6,0.0,0,0.0,0,0
Sơn La,14/05 23:00,196.09,215,175,457.0,1846.0,0,1846.0,0,0
Hòa Bình,14/05 19:00,95.98,117,80,1761.0,2409.0,0,2409.0,0,0
Thác Bà,14/05 23:00,48.98,58,46,,0.0,0,0.0,0,0
Bản Chát,15/05 23:00,444.22,475,431,35.3,0.0,0,0.0,0,0
Huội Quảng,15/05 23:00,368.34,370,368,16.6,0.0,0,0.0,0,0
Sơn La,15/05 23:00,195.45,215,175,257.0,1757.0,0,1757.0,0,0
Hòa Bình,15/05 19:00,95.5,117,80,1739.0,2387.0,0,2387.0,0,0
Thác Bà,15/05 23:00,48.9,58,46,,275.19,0,275.19,0,0
Bản Chát,16/05 23:00,444.25,475,431,42.4,240.9,0,240.9,0,0
